"day" "doy" "date" "year" "cpue" "ccpue" "p.ccpue"
4 155 "6/4" 2015 5.081623347 19.56816895 0.031318514
5 156 "6/5" 2015 4.441558442 24.0097274 0.038427151
6 157 "6/6" 2015 10.77245506 34.78218246 0.055668279
7 158 "6/7" 2015 18.24637681 53.02855927 0.084871288
8 159 "6/8" 2015 6.56837896 59.59693823 0.095383864
9 160 "6/9" 2015 16.71594558 76.31288381 0.122137444
10 161 "6/10" 2015 12.88002474 89.19290855 0.1427517
11 162 "6/11" 2015 15.04804139 104.2409499 0.166835829
12 163 "6/12" 2015 12.34179875 116.5827487 0.186588663
13 164 "6/13" 2015 15.06765328 131.650402 0.210704181
14 165 "6/14" 2015 11.93736403 143.587766 0.229809724
15 166 "6/15" 2015 20.78787879 164.3756448 0.263080363
16 167 "6/16" 2015 28.07654048 192.4521853 0.308016378
17 168 "6/17" 2015 23.26217396 215.7143592 0.345247084
18 169 "6/18" 2015 22.20174824 237.9161075 0.380780596
19 170 "6/19" 2015 20.61970222 258.5358097 0.413782071
20 171 "6/20" 2015 12.19989512 270.7357048 0.433307791
21 172 "6/21" 2015 25.01791007 295.7536149 0.473348522
22 173 "6/22" 2015 25.24098124 320.9945961 0.513746273
23 174 "6/23" 2015 14.66341991 335.658016 0.537214822
24 175 "6/24" 2015 9.461509505 345.1195255 0.552357804
25 176 "6/25" 2015 1.428571429 346.548097 0.554644207
26 177 "6/26" 2015 19.72727273 366.2753697 0.586217365
27 178 "6/27" 2015 5.486257928 371.7616276 0.594998025
28 179 "6/28" 2015 15.17219086 386.9338185 0.619280853
29 180 "6/29" 2015 17.59068125 404.5244997 0.647434433
30 181 "6/30" 2015 26.07467903 430.5991788 0.689166503
31 182 "7/1" 2015 13.24272612 443.8419049 0.710361256
32 183 "7/2" 2015 11.87849993 455.7204048 0.729372589
33 184 "7/3" 2015 9.250570218 464.970975 0.744177966
34 185 "7/4" 2015 18.98511081 483.9560858 0.774563306
35 186 "7/5" 2015 9.40071085 493.3567967 0.78960898
36 187 "7/6" 2015 10.45016119 503.8069579 0.806334282
37 188 "7/7" 2015 8.992868982 512.7998269 0.820727212
38 189 "7/8" 2015 5 517.7998269 0.828729625
39 190 "7/9" 2015 5.39666636 523.1964932 0.837366896
40 191 "7/10" 2015 3.829787234 527.0262805 0.843496404
41 192 "7/11" 2015 7.734661698 534.7609421 0.855875596
42 193 "7/12" 2015 2.696969697 537.4579118 0.860192049
43 194 "7/13" 2015 5.247610237 542.7055221 0.868590758
44 195 "7/14" 2015 9.170660076 551.8761822 0.88326824
45 196 "7/15" 2015 3.790106952 555.6662891 0.88933424
46 197 "7/16" 2015 6.259457123 561.9257462 0.899352393
47 198 "7/17" 2015 1.739130435 563.6648767 0.902135841
48 199 "7/18" 2015 7.232323232 570.8971999 0.913711048
49 200 "7/19" 2015 8.2996633 579.1968632 0.926994515
50 201 "7/20" 2015 4.472396925 583.6692601 0.934152509
51 202 "7/21" 2015 5.151515152 588.8207753 0.942397419
52 203 "7/22" 2015 8.187694832 597.0084701 0.955501683
53 204 "7/23" 2015 3.47826087 600.486731 0.961068579
54 205 "7/24" 2015 3.444444444 603.9311754 0.966581352
55 206 "7/25" 2015 0 603.9311754 0.966581352
56 207 "7/26" 2015 1.70212766 605.6333031 0.969305578
57 208 "7/27" 2015 4.324324324 609.9576274 0.976226584
58 209 "7/28" 2015 0 609.9576274 0.976226584
59 210 "7/29" 2015 0 609.9576274 0.976226584
60 211 "7/30" 2015 0 609.9576274 0.976226584
61 212 "7/31" 2015 0 609.9576274 0.976226584
62 213 "8/1" 2015 7.619047619 617.576675 0.988420737
63 214 "8/2" 2015 2.051282051 619.6279571 0.991703778
64 215 "8/3" 2015 0 619.6279571 0.991703778
65 216 "8/4" 2015 3.516908213 623.1448653 0.997332529
66 217 "8/5" 2015 0 623.1448653 0.997332529
67 218 "8/6" 2015 1.666666667 624.811532 1
68 219 "8/7" 2015 0 624.811532 1
69 220 "8/8" 2015 0 624.811532 1
70 221 "8/9" 2015 0 624.811532 1
71 222 "8/10" 2015 0 624.811532 1
72 223 "8/11" 2015 0 624.811532 1
73 224 "8/12" 2015 0 624.811532 1
74 225 "8/13" 2015 0 624.811532 1
75 226 "8/14" 2015 0 624.811532 1
76 227 "8/15" 2015 0 624.811532 1
77 228 "8/16" 2015 0 624.811532 1
78 229 "8/17" 2015 0 624.811532 1
79 230 "8/18" 2015 0 624.811532 1
80 231 "8/19" 2015 0 624.811532 1
81 232 "8/20" 2015 0 624.811532 1
82 233 "8/21" 2015 0 624.811532 1
83 234 "8/22" 2015 0 624.811532 1
84 235 "8/23" 2015 0 624.811532 1
85 236 "8/24" 2015 0 624.811532 1
1 153 "6/1" 2016 6.787878788 6.787878788 0.009883944
2 154 "6/2" 2016 9.160653716 15.9485325 0.023222926
3 155 "6/3" 2016 14.57971014 30.52824264 0.044452686
4 156 "6/4" 2016 8.936170213 39.46441286 0.057464794
5 157 "6/5" 2016 13.17160145 52.63601431 0.076644183
6 158 "6/6" 2016 7.451150673 60.08716498 0.087493929
7 159 "6/7" 2016 18.47001934 78.55718432 0.114388434
8 160 "6/8" 2016 10.58810693 89.14529125 0.129805954
9 161 "6/9" 2016 25.26474282 114.4100341 0.16659437
10 162 "6/10" 2016 11.914361 126.3243951 0.183943071
11 163 "6/11" 2016 17.56060606 143.8850011 0.209513364
12 164 "6/12" 2016 20.72388781 164.6088889 0.239689765
13 165 "6/13" 2016 10.88311688 175.4920058 0.255536854
14 166 "6/14" 2016 20.29103184 195.7830377 0.285082966
15 167 "6/15" 2016 22.31818182 218.1012195 0.317580845
16 168 "6/16" 2016 12.12121212 230.2224316 0.335230745
17 169 "6/17" 2016 14.70393375 244.9263654 0.35664139
18 170 "6/18" 2016 20.96376812 265.8901335 0.387167084
19 171 "6/19" 2016 11.76934937 277.6594828 0.404304631
20 172 "6/20" 2016 26.54569969 304.2051825 0.44295827
21 173 "6/21" 2016 13.59780875 317.8029913 0.462758267
22 174 "6/22" 2016 22.46101504 340.2640063 0.495464128
23 175 "6/23" 2016 16.34388916 356.6078955 0.519262739
24 176 "6/24" 2016 21.48962719 378.0975227 0.550554146
25 177 "6/25" 2016 22.17865979 400.2761825 0.582848864
26 178 "6/26" 2016 32.20745914 432.4836416 0.629746686
27 179 "6/27" 2016 21.2177898 453.7014314 0.660642266
28 180 "6/28" 2016 8.950724638 462.652156 0.673675566
29 181 "6/29" 2016 21.80246557 484.4546216 0.705422502
30 182 "6/30" 2016 14.47199165 498.9266133 0.726495412
31 183 "7/1" 2016 11.25663945 510.1832527 0.742886393
32 184 "7/2" 2016 11.33503583 521.5182885 0.759391529
33 185 "7/3" 2016 8.986802415 530.505091 0.772477363
34 186 "7/4" 2016 11.29152731 541.7966183 0.788919145
35 187 "7/5" 2016 22.00548009 563.8020984 0.820961694
36 188 "7/6" 2016 13.75207 577.5541684 0.840986314
37 189 "7/7" 2016 18.58666075 596.1408291 0.868050662
38 190 "7/8" 2016 5.295238095 601.4360672 0.875761147
39 191 "7/9" 2016 8.074534161 609.5106014 0.887518612
40 192 "7/10" 2016 14.20737599 623.7179773 0.90820621
41 193 "7/11" 2016 10.71596451 634.4339419 0.923809906
42 194 "7/12" 2016 2.403846154 636.837788 0.927310187
43 195 "7/13" 2016 6.163120567 643.0009086 0.93628441
44 196 "7/14" 2016 2.404761905 645.4056705 0.939786024
45 197 "7/15" 2016 5.166518781 650.5721893 0.947309079
46 198 "7/16" 2016 3.235294118 653.8074834 0.952020045
47 199 "7/17" 2016 0 653.8074834 0.952020045
48 200 "7/18" 2016 5.132763533 658.9402469 0.959493948
49 201 "7/19" 2016 5.188208617 664.1284555 0.967048586
50 202 "7/20" 2016 1.509433962 665.6378895 0.969246498
51 203 "7/21" 2016 0 665.6378895 0.969246498
52 204 "7/22" 2016 0 665.6378895 0.969246498
53 205 "7/23" 2016 1.70212766 667.3400172 0.971724994
54 206 "7/24" 2016 1.818181818 669.158199 0.974372479
55 207 "7/25" 2016 5.217391304 674.3755903 0.98196961
56 208 "7/26" 2016 1.739130435 676.1147207 0.984501987
57 209 "7/27" 2016 3 679.1147207 0.988870338
58 210 "7/28" 2016 0 679.1147207 0.988870338
59 211 "7/29" 2016 0 679.1147207 0.988870338
60 212 "7/30" 2016 0.833333333 679.948054 0.990083768
61 213 "7/31" 2016 1.666666667 681.6147207 0.99251063
62 214 "8/1" 2016 0 681.6147207 0.99251063
63 215 "8/2" 2016 0 681.6147207 0.99251063
64 216 "8/3" 2016 0 681.6147207 0.99251063
65 217 "8/4" 2016 0 681.6147207 0.99251063
66 218 "8/5" 2016 1.739130435 683.3538511 0.995043007
67 219 "8/6" 2016 0 683.3538511 0.995043007
68 220 "8/7" 2016 1.70212766 685.0559788 0.997521503
69 221 "8/8" 2016 1.70212766 686.7581065 1
70 222 "8/9" 2016 0 686.7581065 1
71 223 "8/10" 2016 0 686.7581065 1
72 224 "8/11" 2016 0 686.7581065 1
73 225 "8/12" 2016 0 686.7581065 1
74 226 "8/13" 2016 0 686.7581065 1
75 227 "8/14" 2016 0 686.7581065 1
76 228 "8/15" 2016 0 686.7581065 1
77 229 "8/16" 2016 0 686.7581065 1
78 230 "8/17" 2016 0 686.7581065 1
79 231 "8/18" 2016 0 686.7581065 1
80 232 "8/19" 2016 0 686.7581065 1
81 233 "8/20" 2016 0 686.7581065 1
82 234 "8/21" 2016 0 686.7581065 1
83 235 "8/22" 2016 0 686.7581065 1
84 236 "8/23" 2016 0 686.7581065 1
85 237 "8/24" 2016 0 686.7581065 1
1 152 "6/1" 2017 1 1 0.002638522
2 153 "6/2" 2017 0 1 0.002638522
3 154 "6/3" 2017 1 2 0.005277045
4 155 "6/4" 2017 3 5 0.013192612
5 156 "6/5" 2017 0 5 0.013192612
6 157 "6/6" 2017 0 5 0.013192612
7 158 "6/7" 2017 3 8 0.021108179
8 159 "6/8" 2017 0 8 0.021108179
9 160 "6/9" 2017 1 9 0.023746702
10 161 "6/10" 2017 3 12 0.031662269
11 162 "6/11" 2017 6 18 0.047493404
12 163 "6/12" 2017 3 21 0.055408971
13 164 "6/13" 2017 3 24 0.063324538
14 165 "6/14" 2017 4 28 0.073878628
15 166 "6/15" 2017 8 36 0.094986807
16 167 "6/16" 2017 8 44 0.116094987
17 168 "6/17" 2017 0 44 0.116094987
18 169 "6/18" 2017 4 48 0.126649077
19 170 "6/19" 2017 24 72 0.189973615
20 171 "6/20" 2017 9 81 0.213720317
21 172 "6/21" 2017 13 94 0.248021108
22 173 "6/22" 2017 15 109 0.287598945
23 174 "6/23" 2017 12 121 0.319261214
24 175 "6/24" 2017 27 148 0.390501319
25 176 "6/25" 2017 13 161 0.424802111
26 177 "6/26" 2017 8 169 0.44591029
27 178 "6/27" 2017 28 197 0.519788918
28 179 "6/28" 2017 19 216 0.569920844
29 180 "6/29" 2017 12 228 0.601583113
30 181 "6/30" 2017 14 242 0.638522427
31 182 "7/1" 2017 12 254 0.670184697
32 183 "7/2" 2017 3 257 0.678100264
33 184 "7/3" 2017 9 266 0.701846966
34 185 "7/4" 2017 13 279 0.736147757
35 186 "7/5" 2017 6 285 0.751978892
36 187 "7/6" 2017 5 290 0.765171504
37 188 "7/7" 2017 7 297 0.783641161
38 189 "7/8" 2017 7 304 0.802110818
39 190 "7/9" 2017 8 312 0.823218997
40 191 "7/10" 2017 1 313 0.82585752
41 192 "7/11" 2017 9 322 0.849604222
42 193 "7/12" 2017 7 329 0.868073879
43 194 "7/13" 2017 3 332 0.875989446
44 195 "7/14" 2017 8 340 0.897097625
45 196 "7/15" 2017 5 345 0.910290237
46 197 "7/16" 2017 2 347 0.915567282
47 198 "7/17" 2017 0 347 0.915567282
48 199 "7/18" 2017 5 352 0.928759894
49 200 "7/19" 2017 6 358 0.944591029
50 201 "7/20" 2017 0 358 0.944591029
51 202 "7/21" 2017 0 358 0.944591029
52 203 "7/22" 2017 2 360 0.949868074
53 204 "7/23" 2017 2 362 0.955145119
54 205 "7/24" 2017 3 365 0.963060686
55 206 "7/25" 2017 0 365 0.963060686
56 207 "7/26" 2017 2 367 0.968337731
57 208 "7/27" 2017 0 367 0.968337731
58 209 "7/28" 2017 0 367 0.968337731
59 210 "7/29" 2017 2 369 0.973614776
60 211 "7/30" 2017 0 369 0.973614776
61 212 "7/31" 2017 0 369 0.973614776
62 213 "8/1" 2017 2 371 0.978891821
63 214 "8/2" 2017 0 371 0.978891821
64 215 "8/3" 2017 2 373 0.984168865
65 216 "8/4" 2017 0 373 0.984168865
66 217 "8/5" 2017 2 375 0.98944591
67 218 "8/6" 2017 0 375 0.98944591
68 219 "8/7" 2017 0 375 0.98944591
69 220 "8/8" 2017 0 375 0.98944591
70 221 "8/9" 2017 0 375 0.98944591
71 222 "8/10" 2017 0 375 0.98944591
72 223 "8/11" 2017 0 375 0.98944591
73 224 "8/12" 2017 0 375 0.98944591
74 225 "8/13" 2017 0 375 0.98944591
75 226 "8/14" 2017 0 375 0.98944591
76 227 "8/15" 2017 2 377 0.994722955
77 228 "8/16" 2017 0 377 0.994722955
78 229 "8/17" 2017 0 377 0.994722955
79 230 "8/18" 2017 0 377 0.994722955
80 231 "8/19" 2017 0 377 0.994722955
81 232 "8/20" 2017 0 377 0.994722955
82 233 "8/21" 2017 0 377 0.994722955
83 234 "8/22" 2017 0 377 0.994722955
84 235 "8/23" 2017 2 379 1
85 236 "8/24" 2017 0 379 1
